Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
20.000000,0.375630,-0.297720,0.936091,0.379480,-0.210080,0.813701,0.470530,-0.180000,0.417151,0.151510,-0.194600,0.198061,0.182140,-0.193450,0.059221,0.395490,-0.397990,0.835911,0.495580,-0.360560,0.441441,0.409130,-0.328240,0.067091,0.540650,-0.342580,0.009211
21.000000,0.385300,-0.297860,0.938681,0.389140,-0.209840,0.816501,0.487700,-0.180070,0.421351,0.174200,-0.194190,0.194121,0.209710,-0.192000,0.056601,0.404540,-0.397870,0.838141,0.497260,-0.360850,0.441491,0.408950,-0.328330,0.067591,0.540450,-0.342640,0.009091
22.000000,0.394970,-0.297990,0.941191,0.398840,-0.209580,0.819241,0.504650,-0.180130,0.425561,0.197130,-0.193790,0.189991,0.237630,-0.190520,0.053971,0.413570,-0.397730,0.840281,0.498890,-0.361130,0.441581,0.408810,-0.328400,0.068131,0.540270,-0.342690,0.008971
23.000000,0.404650,-0.298110,0.943601,0.408560,-0.209290,0.821881,0.521360,-0.180170,0.429741,0.220270,-0.193390,0.185691,0.265890,-0.189010,0.051361,0.422580,-0.397560,0.842291,0.500490,-0.361390,0.441711,0.408710,-0.328430,0.068701,0.540100,-0.342730,0.008841
24.000000,0.414310,-0.298220,0.945891,0.418310,-0.208970,0.824421,0.537820,-0.180200,0.433861,0.243630,-0.192980,0.181251,0.294470,-0.187460,0.048811,0.431570,-0.397370,0.844161,0.502070,-0.361650,0.441871,0.408660,-0.328420,0.069301,0.539940,-0.342770,0.008711
25.000000,0.423970,-0.298330,0.948041,0.428090,-0.208640,0.826841,0.554010,-0.180180,0.437891,0.267220,-0.192560,0.176681,0.323340,-0.185880,0.046341,0.440540,-0.397160,0.845891,0.503650,-0.361910,0.442061,0.408670,-0.328370,0.069921,0.539800,-0.342800,0.008581
26.000000,0.433610,-0.298430,0.950051,0.437880,-0.208280,0.829121,0.569920,-0.180110,0.441811,0.291040,-0.192120,0.172001,0.352480,-0.184280,0.044001,0.449500,-0.396940,0.847451,0.505250,-0.362160,0.442281,0.408740,-0.328290,0.070561,0.539680,-0.342820,0.008451
27.000000,0.443230,-0.298510,0.951891,0.447690,-0.207920,0.831241,0.585550,-0.179980,0.445571,0.315090,-0.191670,0.167221,0.381880,-0.182660,0.041791,0.458430,-0.396690,0.848851,0.506860,-0.362410,0.442521,0.408850,-0.328180,0.071211,0.539570,-0.342840,0.008321
28.000000,0.452820,-0.298580,0.953561,0.457510,-0.207530,0.833211,0.600880,-0.179780,0.449151,0.339390,-0.191210,0.162361,0.411500,-0.181030,0.039751,0.467340,-0.396420,0.850071,0.508500,-0.362660,0.442781,0.409020,-0.328040,0.071871,0.539480,-0.342850,0.008191
29.000000,0.462390,-0.298640,0.955051,0.467340,-0.207140,0.834991,0.615920,-0.179510,0.452551,0.363940,-0.190740,0.157441,0.441320,-0.179390,0.037901,0.476230,-0.396140,0.851101,0.510170,-0.362900,0.443051,0.409250,-0.327880,0.072541,0.539410,-0.342860,0.008051
30.000000,0.471920,-0.298670,0.956361,0.477170,-0.206730,0.836591,0.630680,-0.179170,0.455731,0.388750,-0.190260,0.152491,0.471330,-0.177760,0.036251,0.485080,-0.395840,0.851951,0.511870,-0.363130,0.443321,0.409510,-0.327700,0.073221,0.539350,-0.342870,0.007911
31.000000,0.481420,-0.298690,0.957471,0.487010,-0.206310,0.837991,0.645160,-0.178800,0.458711,0.413820,-0.189780,0.147511,0.501500,-0.176140,0.034841,0.493910,-0.395520,0.852621,0.513600,-0.363360,0.443611,0.409810,-0.327510,0.073921,0.539300,-0.342880,0.007761
32.000000,0.490880,-0.298670,0.958381,0.496850,-0.205880,0.839201,0.659400,-0.178430,0.461481,0.439150,-0.189280,0.142531,0.531820,-0.174550,0.033681,0.502710,-0.395180,0.853101,0.515380,-0.363570,0.443891,0.410140,-0.327330,0.074631,0.539250,-0.342890,0.007611
33.000000,0.500310,-0.298630,0.959111,0.506700,-0.205440,0.840211,0.673400,-0.178070,0.464041,0.464740,-0.188790,0.137581,0.562240,-0.172990,0.032801,0.511470,-0.394810,0.853411,0.517210,-0.363780,0.444181,0.410480,-0.327160,0.075361,0.539200,-0.342900,0.007451
34.000000,0.509700,-0.298550,0.959631,0.516550,-0.204980,0.841011,0.687180,-0.177770,0.466411,0.490600,-0.188280,0.132681,0.592760,-0.171470,0.032221,0.520190,-0.394420,0.853531,0.519090,-0.363990,0.444461,0.410830,-0.327000,0.076121,0.539160,-0.342910,0.007291
35.000000,0.519070,-0.298440,0.959971,0.526420,-0.204510,0.841601,0.700780,-0.177540,0.468581,0.516720,-0.187760,0.127861,0.623350,-0.170000,0.031971,0.528880,-0.394010,0.853491,0.521040,-0.364200,0.444751,0.411170,-0.326870,0.076901,0.539110,-0.342910,0.007111
36.000000,0.528420,-0.298280,0.960121,0.536300,-0.204020,0.841991,0.714180,-0.177390,0.470561,0.543100,-0.187240,0.123151,0.653970,-0.168600,0.032061,0.537540,-0.393580,0.853281,0.523070,-0.364420,0.445021,0.411500,-0.326770,0.077711,0.539060,-0.342920,0.006921
37.000000,0.537750,-0.298080,0.960081,0.546190,-0.203530,0.842181,0.727410,-0.177340,0.472341,0.569730,-0.186710,0.118581,0.684610,-0.167260,0.032521,0.546170,-0.393120,0.852931,0.525180,-0.364640,0.445281,0.411820,-0.326690,0.078541,0.539010,-0.342930,0.006731
38.000000,0.547060,-0.297840,0.959871,0.556110,-0.203020,0.842171,0.740470,-0.177390,0.473921,0.596570,-0.186180,0.114201,0.715230,-0.166020,0.033381,0.554780,-0.392640,0.852431,0.527380,-0.364870,0.445521,0.412130,-0.326640,0.079401,0.538970,-0.342950,0.006531
39.000000,0.556370,-0.297550,0.959501,0.566060,-0.202510,0.841981,0.753370,-0.177530,0.475291,0.623610,-0.185630,0.110051,0.745800,-0.164880,0.034641,0.563380,-0.392130,0.851801,0.529670,-0.365110,0.445741,0.412430,-0.326620,0.080281,0.538930,-0.342990,0.006341
40.000000,0.565680,-0.297210,0.958961,0.576040,-0.201990,0.841591,0.766100,-0.177760,0.476461,0.650810,-0.185080,0.106161,0.776280,-0.163860,0.036351,0.571980,-0.391610,0.851031,0.532070,-0.365350,0.445921,0.412730,-0.326630,0.081171,0.538890,-0.343050,0.006141
41.000000,0.574990,-0.296830,0.958261,0.586060,-0.201470,0.841031,0.778670,-0.178080,0.477411,0.678120,-0.184520,0.102581,0.806630,-0.162960,0.038511,0.580590,-0.391060,0.850141,0.534580,-0.365590,0.446071,0.413040,-0.326660,0.082061,0.538860,-0.343110,0.005941
42.000000,0.584310,-0.296400,0.957411,0.596120,-0.200940,0.840291,0.791080,-0.178460,0.478151,0.705500,-0.183950,0.099351,0.836780,-0.162200,0.041151,0.589200,-0.390500,0.849121,0.537210,-0.365830,0.446161,0.413370,-0.326710,0.082951,0.538830,-0.343190,0.005731
