Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
1.000000,0.598510,-0.294580,0.913910,0.611050,-0.216370,0.788400,0.504400,-0.229030,0.397040,0.148050,-0.215450,0.528020,0.017080,-0.218950,0.463980,0.598920,-0.403020,0.821200,0.782900,-0.378920,0.454530,0.835750,-0.334030,0.074180,0.977290,-0.347830,0.045730
2.000000,0.621400,-0.294190,0.909900,0.635800,-0.216720,0.783800,0.541300,-0.227420,0.390760,0.189450,-0.215130,0.530770,0.056590,-0.217690,0.469880,0.621270,-0.403020,0.817600,0.805830,-0.378530,0.452270,0.843160,-0.331470,0.070460,0.982380,-0.346300,0.036900
3.000000,0.644200,-0.293820,0.906000,0.660230,-0.217080,0.779360,0.578910,-0.225740,0.384970,0.231020,-0.214840,0.532230,0.096700,-0.216540,0.473820,0.643300,-0.402990,0.814130,0.828530,-0.378140,0.449990,0.849080,-0.329030,0.067480,0.986120,-0.344870,0.029090
4.000000,0.666930,-0.293500,0.902310,0.684310,-0.217420,0.775170,0.617220,-0.224040,0.379790,0.272610,-0.214600,0.532440,0.137240,-0.215510,0.475810,0.665050,-0.402940,0.810830,0.850910,-0.377780,0.447740,0.853700,-0.326840,0.065340,0.988750,-0.343580,0.022470
5.000000,0.689610,-0.293250,0.898890,0.708050,-0.217750,0.771310,0.656220,-0.222370,0.375340,0.314110,-0.214400,0.531480,0.178090,-0.214570,0.475820,0.686590,-0.402880,0.807780,0.872850,-0.377470,0.445500,0.857200,-0.324970,0.064040,0.990460,-0.342490,0.017060
6.000000,0.712300,-0.293070,0.895810,0.731470,-0.218070,0.767860,0.695890,-0.220760,0.371730,0.355390,-0.214260,0.529390,0.219130,-0.213730,0.473880,0.707980,-0.402810,0.805030,0.894200,-0.377210,0.443240,0.859800,-0.323460,0.063500,0.991460,-0.341620,0.012790
7.000000,0.735050,-0.292980,0.893120,0.754620,-0.218360,0.764870,0.736160,-0.219250,0.369070,0.396350,-0.214180,0.526260,0.260260,-0.212960,0.470000,0.729320,-0.402740,0.802610,0.914760,-0.377010,0.440860,0.861720,-0.322280,0.063540,0.991920,-0.340970,0.009520
8.000000,0.757900,-0.292980,0.890860,0.777590,-0.218590,0.762390,0.776970,-0.217880,0.367450,0.436910,-0.214160,0.522140,0.301440,-0.212250,0.464250,0.750720,-0.402670,0.800540,0.934320,-0.376860,0.438230,0.863120,-0.321340,0.063970,0.991990,-0.340530,0.007100
9.000000,0.780910,-0.293070,0.889040,0.800480,-0.218760,0.760440,0.818230,-0.216660,0.366930,0.476990,-0.214210,0.517100,0.342680,-0.211610,0.456680,0.772310,-0.402590,0.798810,0.952680,-0.376740,0.435240,0.864160,-0.320530,0.064610,0.991780,-0.340260,0.005370
10.000000,0.804100,-0.293230,0.887680,0.823390,-0.218830,0.759040,0.859850,-0.215600,0.367550,0.516580,-0.214320,0.511210,0.384000,-0.211050,0.447390,0.794210,-0.402510,0.797400,0.969690,-0.376650,0.431790,0.864900,-0.319770,0.065270,0.991380,-0.340140,0.004180
